ExceedanceRnd,EWRTotal,FlowSpill,FlowAvailableForGeneration,FlowCanal,Power,Energy,LevelHeadpond,LevelTailwater,HeadTurbine1,Flow,Exceedance,GenerationVol,MaxGenerationFlow,MaxFlowFromStore,MaxVolFromStore,MaxVolToStore,StoreVol,PeakStoreFlow,OffpeakStoreFlow,OffpeakFlowCanal,PeakFlowCanal,PeakVol,OffpeakVol,PeakEnergy,OffpeakEnergy,EnergyTransfer,EnergyTransferProp,PeakPower,OffpeakPower,HeadpondDrop,PeakTailwaterFlow,OffpeakTailwaterFlow,PeakTailwaterLevel,OffpeakTailwaterLevel,TailwaterDrop
0.05,281.0989010989011,2252.67258539473,3352.672585394732,1100.0,122.66521388899088,2943.9651333357797,990.0,974.9310198692673,13.132078137617295,3633.771486493632,0.05028571428571424,95.04000000000043,1100.0,0.0,0.0,118.89621307421042,0.0,0.0,0.0,1100.0,1100.0,15.840000000000016,79.20000000000024,490.660855555963,2453.304277779815,0.0,0.0,122.66521388899075,122.66521388899075,0.0,3633.771486493632,3633.771486493632,974.9310198692673,974.9310198692673,0.0
0.055,275.74375,2140.460505555779,3240.460505555776,1100.0,125.37973747497844,3009.1136993994796,990.0,974.6991988953484,13.36389911153719,3516.204255555778,0.05531249999999999,95.04000000000039,1100.0,0.0,0.0,114.85657820000809,0.0,0.0,0.0,1100.0,1100.0,15.839999999999998,79.20000000000017,501.51894989991376,2507.5947494995676,0.0,0.0,125.37973747497844,125.37973747497844,0.0,3516.204255555778,3516.204255555778,974.6991988953484,974.6991988953484,0.0
0.06,278.5029239766082,2078.056710181977,3178.0567101819793,1100.0,126.77900504562771,3042.696121095057,990.0,974.5795659668179,13.483532040065406,3456.5596341585865,0.05988888888888889,95.04000000000042,1100.0,0.0,0.0,112.61004156655117,0.0,0.0,0.0,1100.0,1100.0,15.840000000000007,79.2000000000002,507.11602018251085,2535.580100912554,0.0,0.0,126.77900504562771,126.77900504562771,0.0,3456.5596341585865,3456.5596341585865,974.5795659668179,974.5795659668179,0.0
0.065,268.0,2014.079146927033,3114.079146927033,1100.0,128.54866059570915,3085.1678542970208,990.0,974.4280922125362,13.635005794348617,3382.079146927032,0.06500602409638565,95.0400000000004,1100.0,0.0,0.0,110.30684928937326,0.0,0.0,0.0,1100.0,1100.0,15.840000000000003,79.20000000000019,514.1946423828366,2570.9732119141827,0.0,0.0,128.54866059570915,128.54866059570915,0.0,3382.079146927032,3382.079146927032,974.4280922125362,974.4280922125362,0.0
0.07,259.5891891891892,1902.4494526528024,3002.4494526528047,1100.0,131.44801485245722,3154.7523564589733,990.0,974.1794754612267,13.883622545659742,3262.0386418419935,0.0703621621621621,95.04000000000045,1100.0,0.0,0.0,106.2881802955009,0.0,0.0,0.0,1100.0,1100.0,15.840000000000018,79.20000000000024,525.7920594098289,2628.9602970491437,0.0,0.0,131.44801485245722,131.44801485245722,0.0,3262.0386418419935,3262.0386418419935,974.1794754612267,974.1794754612267,0.0
0.075,258.780487804878,1795.88509717608,2895.8850971760785,1100.0,134.0899732709893,3218.1593585037463,990.0,973.9523830524748,14.110714954411215,3154.665584980957,0.07548780487804871,95.04000000000039,1100.0,0.0,0.0,102.45186349833895,0.0,0.0,0.0,1100.0,1100.0,15.840000000000002,79.20000000000019,536.3598930839572,2681.7994654197937,0.0,0.0,134.0899732709893,134.0899732709893,0.0,3154.665584980957,3154.665584980957,973.9523830524748,973.9523830524748,0.0
0.08,252.21290322580646,1732.9673525199096,2832.9673525199087,1100.0,135.82701498493427,3259.8483596384185,990.0,973.8027130004011,14.260385006484187,3085.1802557457154,0.08010322580645178,95.04000000000036,1100.0,0.0,0.0,100.18682469071669,0.0,0.0,0.0,1100.0,1100.0,15.839999999999993,79.20000000000016,543.3080599397371,2716.540299698687,0.0,0.0,135.82701498493427,135.82701498493427,0.0,3085.1802557457154,3085.1802557457154,973.8027130004011,973.8027130004011,0.0
0.085,249.05494505494505,1674.08407867542,2774.0840786754147,1100.0,137.39616172125753,3297.5078813101863,990.0,973.6672362160966,14.395861790790372,3023.1390237303603,0.08491758241758245,95.04000000000043,1100.0,0.0,0.0,98.06702683231511,0.0,0.0,0.0,1100.0,1100.0,15.840000000000016,79.20000000000024,549.5846468850301,2747.923234425157,0.0,0.0,137.39616172125753,137.39616172125753,0.0,3023.1390237303603,3023.1390237303603,973.6672362160966,973.6672362160966,0.0
0.09,249.7826086956522,1603.478939645985,2703.4789396459782,1100.0,139.18385867736882,3340.4126082568514,990.0,973.5125527355569,14.55054527132821,2953.2615483416303,0.09026708074534155,95.04000000000039,1100.0,0.0,0.0,95.52524182725536,0.0,0.0,0.0,1100.0,1100.0,15.839999999999998,79.20000000000017,556.7354347094752,2783.677173547377,0.0,0.0,139.1838586773688,139.1838586773688,0.0,2953.2615483416303,2953.2615483416303,973.5125527355569,973.5125527355569,0.0
0.095,261.4259259259259,1532.5337009368814,2632.5337009368855,1100.0,140.71902615691107,3377.2566277658652,990.0,973.3793917366816,14.68370627020513,2893.9596268628115,0.09480246913580245,95.04000000000039,1100.0,0.0,0.0,92.97121323372772,0.0,0.0,0.0,1100.0,1100.0,15.84,79.20000000000017,562.8761046276443,2814.3805231382244,0.0,0.0,140.71902615691107,140.71902615691107,0.0,2893.9596268628115,2893.9596268628115,973.3793917366816,973.3793917366816,0.0
0.1,256.50555555555553,1459.2500686324468,2559.2500686324447,1100.0,142.7674125462813,3426.417901110756,990.0,973.2012360974826,14.86186190940246,2815.7556241879993,0.10003333333333356,95.04000000000043,1100.0,0.0,0.0,90.33300247076808,0.0,0.0,0.0,1100.0,1100.0,15.840000000000014,79.20000000000023,571.0696501851252,2855.348250925631,0.0,0.0,142.7674125462813,142.7674125462813,0.0,2815.7556241879993,2815.7556241879993,973.2012360974826,973.2012360974826,0.0
0.105,254.87912087912088,1388.9507715488924,2488.9507715488867,1100.0,144.67620195835275,3472.2288470004605,990.0,973.0346791686445,15.028418838241787,2743.829892428007,0.10536263736263714,95.04000000000043,1100.0,0.0,0.0,87.80222777576013,0.0,0.0,0.0,1100.0,1100.0,15.840000000000016,79.20000000000024,578.704807833411,2893.524039167053,0.0,0.0,144.67620195835275,144.67620195835275,0.0,2743.829892428007,2743.829892428007,973.0346791686449,973.0346791686449,0.0
0.11,243.25641025641025,1342.9664802094012,2442.9664802094026,1100.0,146.2222711567653,3509.3345077623662,990.0,972.8993621690438,15.163735837840717,2686.2228904658123,0.10994230769230778,95.04000000000038,1100.0,0.0,0.0,86.14679328753839,0.0,0.0,0.0,1100.0,1100.0,15.839999999999995,79.20000000000016,584.8890846270612,2924.4454231353084,0.0,0.0,146.2222711567653,146.2222711567653,0.0,2686.2228904658123,2686.2228904658123,972.8993621690438,972.8993621690438,0.0
0.115,249.8187134502924,1272.94986599965,2372.9498659996493,1100.0,147.94457446898124,3550.669787255551,990.0,972.7481224791634,15.314975527722716,2622.7685794499416,0.11480116959064332,95.04000000000042,1100.0,0.0,0.0,83.6261951759874,0.0,0.0,0.0,1100.0,1100.0,15.840000000000007,79.2000000000002,591.778297875925,2958.8914893796245,0.0,0.0,147.94457446898124,147.94457446898124,0.0,2622.7685794499416,2622.7685794499416,972.7481224791634,972.7481224791634,0.0
0.12,250.90963855421685,1209.1298544718538,2309.1298544718557,1100.0,149.66517839098438,3591.9642813836253,990.0,972.5965329170939,15.466565089792727,2560.039493026071,0.1200180722891565,95.0400000000004,1100.0,0.0,0.0,81.32867476098674,0.0,0.0,0.0,1100.0,1100.0,15.840000000000003,79.20000000000019,598.6607135639375,2993.30356781969,0.0,0.0,149.66517839098438,149.66517839098438,0.0,2560.039493026071,2560.039493026071,972.5965329170939,972.5965329170939,0.0
0.125,253.35955056179776,1140.225444600072,2240.225444600077,1100.0,151.50980763721483,3636.23538329315,990.0,972.4333619140177,15.629736092867343,2493.584995161874,0.12487078651685403,95.04000000000042,1100.0,0.0,0.0,78.84811600560266,0.0,0.0,0.0,1100.0,1100.0,15.840000000000012,79.20000000000023,606.0392305488593,3030.1961527442904,0.0,0.0,151.50980763721483,151.50980763721486,0.0,2493.5849951618734,2493.5849951618734,972.4333619140177,972.4333619140177,0.0
0.13,239.87264150943398,1078.558777677471,2178.55877767747,1100.0,153.62208726432397,3686.930094343763,990.0,972.2456620544743,15.817435952410936,2418.431419186905,0.13044811320754746,95.04000000000049,1100.0,0.0,0.0,76.62811599638886,0.0,0.0,0.0,1100.0,1100.0,15.840000000000034,79.2000000000003,614.4883490572959,3072.441745286474,0.0,0.0,153.62208726432397,153.62208726432397,0.0,2418.431419186905,2418.431419186905,972.2456620544743,972.2456620544743,0.0
0.135,246.21804511278197,1022.3864064395697,2122.3864064395675,1100.0,155.03710092709548,3720.8904222502906,990.0,972.1194136454751,15.943684361410964,2368.6044515523504,0.13562406015037606,95.04000000000029,1100.0,0.0,0.0,74.60591063182449,0.0,0.0,0.0,1100.0,1100.0,15.839999999999968,79.20000000000006,620.1484037083819,3100.7420185419105,0.0,0.0,155.03710092709548,155.03710092709548,0.0,2368.6044515523504,2368.6044515523504,972.1194136454751,972.1194136454751,0.0
0.14,250.3896103896104,978.8339260600543,2078.8339260600524,1100.0,156.16497067737137,3747.959296256913,990.0,972.018431422114,16.04466658477057,2329.223536449662,0.13989610389610369,95.04000000000036,1100.0,0.0,0.0,73.03802133816194,0.0,0.0,0.0,1100.0,1100.0,15.839999999999993,79.20000000000014,624.6598827094854,3123.2994135474282,0.0,0.0,156.16497067737134,156.16497067737137,0.0,2329.223536449662,2329.223536449662,972.018431422114,972.018431422114,0.0
0.145,234.7860962566845,950.6553851662628,2050.6553851662616,1100.0,157.42814595850524,3778.275503004129,990.0,971.9049714895752,16.1581265173088,2285.4414814229467,0.14507486631016014,95.04000000000045,1100.0,0.0,0.0,72.02359386598548,0.0,0.0,0.0,1100.0,1100.0,15.84000000000002,79.20000000000024,629.7125838340216,3148.5629191701014,0.0,0.0,157.4281459585054,157.4281459585054,0.0,2285.4414814229467,2285.4414814229467,971.9049714895754,971.9049714895754,0.0
0.15,237.1208053691275,911.3984982005471,2011.398498200547,1100.0,158.50107077391786,3804.0256985740334,990.0,971.808284510026,16.254813496858166,2248.519303569676,0.1494362416107382,95.04000000000035,1100.0,0.0,0.0,70.61034593521963,0.0,0.0,0.0,1100.0,1100.0,15.839999999999987,79.20000000000013,634.0042830956714,3170.0214154783544,0.0,0.0,158.50107077391786,158.50107077391786,0.0,2248.519303569676,2248.519303569676,971.808284510026,971.808284510026,0.0
0.155,223.66120218579235,878.8531926460166,1978.853192646015,1100.0,159.8474712482089,3836.3393099570235,990.0,971.6865410795842,16.376556927300186,2202.514394831809,0.15495081967213117,95.04000000000043,1100.0,0.0,0.0,69.4387149352566,0.0,0.0,0.0,1100.0,1100.0,15.840000000000016,79.20000000000024,639.3898849928356,3196.9494249641784,0.0,0.0,159.8474712482089,159.8474712482089,0.0,2202.514394831809,2202.514394831809,971.6865410795842,971.6865410795842,0.0
0.16,243.08333333333334,814.0998996337856,1914.0998996337812,1100.0,161.18475424364644,3868.43410184753,990.0,971.5651407248976,16.497957281988956,2157.183232967115,0.15994444444444442,95.04000000000043,1100.0,0.0,0.0,67.10759638681623,0.0,0.0,0.0,1100.0,1100.0,15.840000000000014,79.20000000000023,644.7390169745858,3223.6950848729302,0.0,0.0,161.18475424364644,161.18475424364644,0.0,2157.183232967115,2157.183232967115,971.5651407248978,971.5651407248978,0.0
0.165,240.30538922155688,769.3648787415997,1869.3648787416018,1100.0,162.59810294775144,3902.3544707460333,990.0,971.4362731921318,16.626824814752926,2109.67026796316,0.16532335329341333,95.0400000000004,1100.0,0.0,0.0,65.49713563469761,0.0,0.0,0.0,1100.0,1100.0,15.840000000000003,79.20000000000019,650.3924117910058,3251.9620589550277,0.0,0.0,162.59810294775144,162.59810294775144,0.0,2109.6702679631576,2109.6702679631576,971.4362731921318,971.4362731921318,0.0
0.17,244.42196531791907,718.2071451663547,1818.2071451663521,1100.0,164.00909939866125,3936.2183855678686,990.0,971.3070255367774,16.75607247010913,2062.629110484272,0.17028323699421993,95.0400000000004,1100.0,0.0,0.0,63.65545722598879,0.0,0.0,0.0,1100.0,1100.0,15.840000000000009,79.20000000000022,656.036397594645,3280.1819879732207,0.0,0.0,164.00909939866125,164.00909939866125,0.0,2062.629110484272,2062.629110484272,971.3070255367774,971.3070255367774,0.0
0.175,234.07801418439718,680.5946461840174,1780.5946461840183,1100.0,165.45900307826122,3971.01607387827,990.0,971.173598215176,16.889499791710428,2014.6726603684158,0.17487234042553157,95.04000000000032,1100.0,0.0,0.0,62.30140726262463,0.0,0.0,0.0,1100.0,1100.0,15.839999999999979,79.2000000000001,661.8360123130448,3309.1800615652164,0.0,0.0,165.4590030782612,165.4590030782612,0.0,2014.6726603684158,2014.6726603684158,971.1735982151757,971.1735982151757,0.0
0.18,232.025,633.917089718773,1733.9170897187746,1100.0,166.94511192417846,4006.682686180285,990.0,971.0361084946422,17.026989512244594,1965.9420897187758,0.1802599999999999,95.04000000000048,1100.0,0.0,0.0,60.62101522987583,0.0,0.0,0.0,1100.0,1100.0,15.840000000000027,79.20000000000029,667.7804476967138,3338.902238483574,0.0,0.0,166.94511192417846,166.94511192417846,0.0,1965.9420897187758,1965.9420897187758,971.0361084946421,971.0361084946421,0.0
0.185,222.81290322580645,591.0003299695586,1691.0003299695588,1100.0,168.54855469871094,4045.165312769065,990.0,970.8869300974106,17.17616790947508,1913.8132331953639,0.18509677419354842,95.04000000000036,1100.0,0.0,0.0,59.0760118789041,0.0,0.0,0.0,1100.0,1100.0,15.839999999999993,79.20000000000016,674.1942187948438,3370.971093974231,0.0,0.0,168.54855469871094,168.54855469871094,0.0,1913.8132331953639,1913.8132331953639,970.8869300974106,970.8869300974106,0.0
0.19,224.39655172413794,537.1608989915956,1637.1608989915915,1100.0,170.1707200861522,4084.0972820676543,990.0,970.7350459417884,17.328052065097776,1861.5574507157287,0.18985057471264374,95.04000000000042,1100.0,0.0,0.0,57.13779236369739,0.0,0.0,0.0,1100.0,1100.0,15.840000000000009,79.20000000000022,680.6828803446087,3403.4144017230437,0.0,0.0,170.1707200861522,170.1707200861522,0.0,1861.5574507157287,1861.5574507157287,970.7350459417884,970.7350459417884,0.0
0.195,219.96319018404907,494.3754277376451,1594.3754277376465,1100.0,171.64828925344736,4119.558942082732,990.0,970.5958846147133,17.46721339217196,1814.3386179216955,0.19463190184049114,95.04000000000039,1100.0,0.0,0.0,55.597515398555245,0.0,0.0,0.0,1100.0,1100.0,15.84,79.20000000000019,686.5931570137894,3432.9657850689396,0.0,0.0,171.64828925344736,171.64828925344736,0.0,1814.3386179216955,1814.3386179216955,970.5958846147133,970.5958846147133,0.0
0.2,205.07,454.83513551038413,1554.8351355103832,1100.0,173.36693631380953,4160.806471531428,990.0,970.4329261783206,17.630198076245435,1759.9051355103832,0.20026500000000064,95.04000000000048,1100.0,0.0,0.0,54.174064878373855,0.0,0.0,0.0,1100.0,1100.0,15.840000000000027,79.20000000000029,693.4677452552381,3467.3387262761967,0.0,0.0,173.36693631380953,173.36693631380953,0.0,1759.9051355103832,1759.9051355103832,970.4329261783206,970.4329261783206,0.0
0.205,210.2937062937063,406.2480054935551,1506.2480054935545,1100.0,174.74630092280069,4193.911222147218,990.0,970.3012388152914,17.761859191594983,1716.5417117872605,0.2050769230769229,95.04000000000033,1100.0,0.0,0.0,52.42492819776797,0.0,0.0,0.0,1100.0,1100.0,15.83999999999998,79.2000000000001,698.9852036912027,3494.926018456013,0.0,0.0,174.74630092280069,174.74630092280069,0.0,1716.5417117872605,1716.5417117872605,970.3012388152914,970.3012388152914,0.0
0.21,210.8012048192771,364.8245415627168,1464.824541562717,1100.0,176.05850858246146,4225.404205979083,990.0,970.1752369294412,17.88793339650728,1675.625746381994,0.20998795180722865,95.0400000000004,1100.0,0.0,0.0,50.93368349625782,0.0,0.0,0.0,1100.0,1100.0,15.840000000000003,79.20000000000019,704.2340343298458,3521.1701716492275,0.0,0.0,176.05850858246146,176.05850858246146,0.0,1675.625746381994,1675.625746381994,970.1752369294412,970.1752369294412,0.0
0.215,212.21698113207546,314.13738181124427,1414.1373818112452,1100.0,177.6584224273296,4263.802138255914,990.0,970.0213901024601,18.0426888798784,1626.354362943322,0.21524528301886797,95.04000000000049,1100.0,0.0,0.0,49.10894574520478,0.0,0.0,0.0,1100.0,1100.0,15.840000000000034,79.2000000000003,710.6336897093184,3553.1684485465926,0.0,0.0,177.6584224273296,177.6584224273296,0.0,1626.354362943322,1626.354362943322,970.0213901024601,970.0213901024601,0.0
0.22,204.0608695652174,276.55544026228307,1376.5554402622847,1100.0,179.17418361414775,4300.180406739543,990.0,969.8764747780743,18.19039648039858,1580.6163098275022,0.21995652173913063,95.04000000000019,1100.0,0.0,0.0,47.75599584944218,0.0,0.0,0.0,1100.0,1100.0,15.83999999999997,79.19999999999995,716.696734456591,3583.4836722829514,0.0,0.0,179.17418361414775,179.17418361414775,0.0,1580.6163098275022,1580.6163098275022,969.8764747780743,969.8764747780743,0.0
0.225,205.4950495049505,236.32033880518816,1336.320338805185,1100.0,180.5040472044878,4332.097132907709,990.0,969.7517692624282,18.320975628595118,1541.8153883101372,0.22467326732673232,95.04000000000048,1100.0,0.0,0.0,46.30753219698679,0.0,0.0,0.0,1100.0,1100.0,15.840000000000028,79.20000000000029,722.0161888179512,3610.0809440897615,0.0,0.0,180.5040472044878,180.5040472044878,0.0,1541.8153883101372,1541.8153883101372,969.7517692624282,969.7517692624282,0.0
0.23,201.9268292682927,198.94945650785186,1298.949456507853,1100.0,181.93338713581088,4366.401291259458,990.0,969.6185009569479,18.462345994213923,1500.8762857761462,0.2301463414634149,95.04000000000039,1100.0,0.0,0.0,44.96218043428265,0.0,0.0,0.0,1100.0,1100.0,15.840000000000002,79.20000000000019,727.7335485432435,3638.667742716216,0.0,0.0,181.93338713581088,181.93338713581088,0.0,1500.8762857761462,1500.8762857761462,969.6185009569479,969.6185009569479,0.0
0.235,198.19021739130434,160.15951273799868,1260.1595127379965,1100.0,183.52226068099972,4404.53425634399,990.0,969.4781199919844,18.620814074974625,1458.3497301292998,0.23542391304347807,95.04000000000043,1098.5214062829757,-1.4785937170245407,-0.010645874762576682,43.56574245856797,-0.010645874762576682,-1.4785937170245407,-0.2957187434049083,1100.2957187434054,1098.5214062829757,15.818708250474858,79.22129174952528,733.0998877955709,3671.4343685484246,-0.9891549284277054,-0.000224029351064324,183.27497194889273,183.57171842742105,-0.0010645874762576697,1456.8711364122767,1458.645448872707,969.473185807004,969.4791061756716,-0.005920368668054473
0.24,191.69736842105263,137.14625344717518,1237.1462534471757,1100.0,184.61197894251663,4430.687494620397,990.0,969.3795450773938,18.73031421680454,1428.8436218682273,0.24061184210526299,95.04000000000036,1092.9625275537526,-7.037472446247355,-0.05066980161298096,42.73726512409828,-0.05066980161298096,-7.037472446247355,-1.407494489249471,1101.4074944892498,1092.9625275537526,15.738660396774034,79.30133960322597,733.7209229774036,3696.966571642997,-4.726992792662676,-0.0010662837039768717,183.4302307443509,184.84832858214958,-0.005066980161298098,1421.8061494219799,1430.2511163574786,969.3558621554834,969.3842742484088,-0.02841209292604375
0.245,198.1796875,99.55686711869912,1199.5430932042289,1099.9862260855298,185.86435220553278,4460.744452932789,990.0,969.274513693759,18.85476651039097,1397.7227807042254,0.24424999999999972,95.03880993379002,1085.746475398907,-14.239750686622893,-0.10252620494368479,41.38355135535222,-0.10252620494368479,-14.239750686622893,-2.8479501373245815,1102.8341762228547,1085.746475398907,15.634749245744267,79.40406068804555,733.8315896519822,3726.9128632808042,-9.625819170149592,-0.0021575682059315673,183.45789741299555,186.34564316404027,-0.01025262049436848,1383.4830300176052,1400.5707308415535,969.2260554877219,969.2841765449223,-0.058121057200581916
0.25,193.073732718894,78.81598401551918,1178.0966801952648,1099.2806961797448,186.83922542112606,4484.1414101070295,990.0,969.1838952045446,18.959259077804223,1371.1704129141579,0.24971889400921612,94.97785214993041,1079.7697473753142,-19.51094880443058,-0.1404788313919002,40.611480487029496,-0.1404788313919002,-19.51094880443058,-3.90218976088612,1103.1828859406305,1079.7697473753142,15.548684362204522,79.42916778772542,734.0918983278957,3750.0495117791324,-13.265003356609075,-0.002956083551360838,183.52297458197393,187.50247558895654,-0.01404788313919001,1351.659464109729,1375.0726026750426,969.1167897987771,969.197259116938,-0.0804693181624385
0.255,188.27397260273972,49.80461147315005,1143.3039717148904,1093.4993602417378,187.75153742058956,4506.036898094153,990.0,969.0473808961926,19.13261766149702,1331.5779443176316,0.2548767123287673,94.47834472488644,1069.992679766245,-23.50668047549415,-0.1692480994235579,39.35894298173601,-0.1692480994235579,-23.50668047549415,-4.7013360950988305,1098.2006963368358,1069.992679766245,15.407894588633901,79.07045013625222,734.9075059846683,3771.1293921094834,-16.098643697689827,-0.003559042209165843,183.72687649616708,188.55646960547418,-0.01692480994235579,1308.0712638421328,1336.279280412728,968.9653242530753,969.0636912654247,-0.09836701234992654
0.26,180.6031746031746,31.97836705252147,1119.9576207194737,1087.9792536669506,188.39316134254778,4521.4358722211455,990.0,968.93906966168,19.274943724643993,1300.5607953226486,0.25969841269841304,94.00140751682487,1062.1024412685072,-25.87681239844395,-0.18631304926879624,38.51847434590095,-0.18631304926879624,-25.87681239844394,-5.175362479688785,1093.154616146639,1062.1024412685072,15.294275154266478,78.70713236255801,735.7388379168784,3785.697034304268,-17.833807453311714,-0.003903268601873441,183.9347094792196,189.28485171521325,-0.018631304926879623,1274.6839829242035,1305.7361578023347,968.8475999368333,968.9572118956029,-0.10961195877088016
0.265,181.51111111111112,5.541652355747703,1067.3757614634897,1061.8341091077418,187.15836519477267,4491.800764674541,990.0,968.7558826878518,19.568024834507366,1248.8868725745983,0.2651277777777786,91.74246702690901,1046.2425034391763,-15.59160566856506,-0.11225956081366846,36.625527412685614,-0.11225956081366846,-15.59160566856507,-3.1183211337130174,1064.9524302414543,1046.2425034391763,15.065892049524134,76.67657497738469,737.8880399832032,3753.912724691335,-10.745420795886925,-0.002218874379936583,184.4720099958008,187.69563623456685,-0.011225956081366843,1233.2952669060344,1252.0051937083128,968.6992733786396,968.7669766342376,-0.06770325559569225
